monthly_income,spending_behaviour,monthly_expenses,savings_goal,savings_monthly,total_savings_installment
18962941.32,frugal,6766187.995,30782921.83,3792588.264,8
4749916.13,moderate,2970998.822,22724336.52,949983.226,24
4836818.52,moderate,2648297.077,20041389.65,967363.704,21
26445455.31,wasteful,23404304.17,37013279.99,5289091.062,7
17802105.88,moderate,10868200.39,18857587.79,3560421.176,5
31003999.23,frugal,11592435.91,11823203.74,6200799.846,2
3663220.1,frugal,1143240.246,26128694.07,732644.02,36
11493810,frugal,3883107.753,31672672.73,2298762,14
15803644.64,wasteful,12738256.01,6324395.89,3160728.928,2
37371983.56,frugal,13247021.82,30176670.81,7474396.712,4
2052314.71,moderate,1219679.997,21196391.25,410462.942,52
23086507.79,wasteful,22127074.43,32005592.95,4617301.558,7
29253410.06,wasteful,28313647.67,18936898.7,5850682.012,3
14201526.11,wasteful,13567274.64,24748496.86,2840305.222,9
4006356.35,wasteful,3266928.941,33332079.06,801271.27,42
24479412.73,frugal,8199065.762,31260593.52,4895882.546,6
24592719.56,moderate,16968995.34,11942883.16,4918543.912,2
29201275.27,frugal,9165558.013,38768491.63,5840255.054,7
3225430.45,moderate,1772840.935,3073438.49,645086.09,5
16785049.78,frugal,5823687.624,11452434.73,3357009.956,3
24516463.98,frugal,9632320.508,26793832.87,4903292.796,5
12152700.02,frugal,4354550.252,17630143.6,2430540.004,7
1254749.42,wasteful,1146281.772,24490313.92,250949.884,98
32298973.41,moderate,18293075.17,22518165.53,6459794.682,3
5309457.51,frugal,1993766.311,15292622.6,1061891.502,14
12545781.11,moderate,7819538.965,30970271.85,2509156.222,12
15701355.84,frugal,4981744.215,39849509.25,3140271.168,13
6904251.35,wasteful,6103611.777,30664408.61,1380850.27,22
37776305.14,wasteful,33576838.49,10154751.13,7555261.028,1
25128999.17,moderate,14759286.87,25377711.66,5025799.834,5
10456205.56,wasteful,10205667.79,16343685.13,2091241.112,8
28395142.06,wasteful,25377739.58,39959259.18,5679028.412,7
10958825.05,frugal,3567531.534,10824068.21,2191765.01,5
3265560.35,moderate,1851355.088,7975719.06,653112.07,12
10174026.56,wasteful,8380114.569,12043349.08,2034805.312,6
21266761.63,moderate,13005420.72,37692275.19,4253352.326,9
22093168.49,moderate,11845128.48,13434972.54,4418633.698,3
9020319.01,wasteful,8273118.784,29556461.6,1804063.802,16
34265259.3,frugal,12352987.95,22142463.56,6853051.86,3
7940775.33,frugal,2930963.776,15752849.8,1588155.066,10
20208955.49,moderate,12868194.05,23663590.27,4041791.098,6
26776440.85,wasteful,23146519.64,29062170.92,5355288.17,5
6484543.03,wasteful,5874915.64,30304762.2,1296908.606,23
15480462.98,moderate,9810402.361,29381923.13,3096092.596,9
29399856.66,moderate,16429055.95,29785567.78,5879971.332,5
5456420.19,frugal,2179287.87,33807728.78,1091284.038,31
11356129.2,frugal,4169235.862,18928812.29,2271225.84,8
36843884.71,frugal,11825827.73,5301189.9,7368776.942,1
36205356.8,moderate,19236738.12,31561392.85,7241071.36,4
15431303.75,wasteful,12572674.05,13393836.49,3086260.75,4
27117173.55,wasteful,23786937.24,19200985.69,5423434.71,4
31410571.39,wasteful,27314826.77,4280896.94,6282114.278,1
10314827.07,wasteful,8710261.299,29254156.47,2062965.414,14
9407941.61,frugal,3727983.954,36651603.95,1881588.322,19
29585748.38,moderate,17617777.04,17041744.14,5917149.676,3
21760988.81,frugal,7888190.277,19465833.88,4352197.762,4
10973825.14,wasteful,9166620.905,35194222.64,2194765.028,16
12974952.32,moderate,6670918.524,39413372.81,2594990.464,15
19400206.85,moderate,13502109.55,14442098.94,3880041.37,4
23017305.16,frugal,8992943.235,6787502.95,4603461.032,1
20028560.56,wasteful,17248686.52,12039145.11,4005712.112,3
12600320.25,wasteful,10328825.55,37366762.91,2520064.05,15
31392532.69,frugal,10580742.05,5665700.93,6278506.538,1
14499669.61,moderate,7598898.658,37314836.18,2899933.922,13
10909484.21,wasteful,9723071.737,17727725.49,2181896.842,8
29977044.32,moderate,20604347.77,36792257.69,5995408.864,6
25442419.83,moderate,16682311.15,12018256.31,5088483.966,2
32431585.75,frugal,11050252.2,7430067.67,6486317.15,1
13967305.5,frugal,5001436.676,21055936.37,2793461.1,8
12002584.01,wasteful,10164954.03,37213162.76,2400516.802,16
31691870.83,moderate,20798160.48,34511607.13,6338374.166,5
6838898.75,frugal,2425628.246,12300830.36,1367779.75,9
4754628.86,wasteful,4541343.18,24317576.95,950925.772,26
1415892.07,moderate,769136.3942,6314394.78,283178.414,22
9013462.91,moderate,5050388.125,8125776.51,1802692.582,5
15345300.79,wasteful,14017409.51,8311217.02,3069060.158,3
8909895.81,wasteful,7361771.867,13673796.2,1781979.162,8
22347864.14,frugal,6893197.828,21385357.03,4469572.828,5
30317980.52,wasteful,29812663.32,6258111.8,6063596.104,1
15333954.93,moderate,8511453.222,9797186.64,3066790.986,3
34186852.53,frugal,11132409.98,19468941.6,6837370.506,3
16871764.66,wasteful,15624143.5,5440945.28,3374352.932,2
16334571.96,wasteful,14432747.88,27907500.67,3266914.392,9
31962909.32,wasteful,28267289.05,5796113.53,6392581.864,1
33055000.57,frugal,13192999.07,20142809.81,6611000.114,3
35930051.73,moderate,18178078.96,4664298.08,7186010.346,1
33417109.13,wasteful,30708743.96,31454508.86,6683421.826,5
7305005.86,wasteful,5919946.027,35105930.61,1461001.172,24
36302207.09,frugal,13119608.19,31326806.54,7260441.418,4
5490460.26,moderate,2902810.407,34429733.58,1098092.052,31
10648761.72,wasteful,10566009.43,26234122.38,2129752.344,12
20201162.14,frugal,7896928.755,31126185.87,4040232.428,8
3741630.74,frugal,1215778.417,37772353.45,748326.148,50
8036405.14,wasteful,7629965.178,6688504.85,1607281.028,4
5198057.06,moderate,2814186.165,27971371.29,1039611.412,27
36806318.13,moderate,23518725.47,32926821.87,7361263.626,4
22934199.79,frugal,7771887.821,10434551.53,4586839.958,2
30923487.08,frugal,12013933.53,24744977.64,6184697.416,4
14089641.36,moderate,8648737.792,3351285.02,2817928.272,1
16949197.96,wasteful,14489201.38,19798270.04,3389839.592,6
2831274.44,frugal,1041274.119,12367839.32,566254.888,22
29440349.45,wasteful,25002201.11,26138100.67,5888069.89,4
3942157.31,wasteful,3231437.631,9314469.79,788431.462,12
32681715.14,frugal,12492088.66,32551646.88,6536343.028,5
33416412.6,wasteful,30258983.01,25440731.3,6683282.52,4
20998145,moderate,13760390.85,16235643.9,4199629,4
9525268.82,moderate,5731656.99,19907951.62,1905053.764,10
24754203.51,moderate,14684171.63,23946401.87,4950840.702,5
23756471.27,frugal,7441401.68,19680564.28,4751294.254,4
19323210.85,moderate,12574130.75,39402669.87,3864642.17,10
5070842.19,moderate,3501133.784,14870144.51,1014168.438,15
6282318.17,moderate,3431435.966,4058981.6,1256463.634,3
14147607.07,frugal,4843748.136,31928002.75,2829521.414,11
33354810.66,wasteful,29341071.79,34408162.28,6670962.132,5
10957721.23,frugal,3964599.777,33532711.86,2191544.246,15
3397647.65,moderate,2024959.627,22071718.72,679529.53,32
29184614.69,moderate,15935839.26,27366122.43,5836922.938,5
27260092.43,wasteful,26364301.88,18835020.18,5452018.486,3
23166287.87,wasteful,19620057.04,31335515.91,4633257.574,7
34653660.35,moderate,20586232.21,15214233.23,6930732.07,2
7259739.3,moderate,3719333.419,31385715.24,1451947.86,22
6328961.6,wasteful,5071171.721,39770730.59,1265792.32,31
1388158.19,wasteful,1179952.171,9235073.49,277631.638,33
33860011.46,frugal,11007680.92,4768571.57,6772002.292,1
21239857.21,frugal,8335801.388,9689787.54,4247971.442,2
13455445.12,frugal,4833793.639,17685572.74,2691089.024,7
3238227.97,frugal,1291925.142,13209853.56,647645.594,20
11081778.01,moderate,7326782.438,21255299.53,2216355.602,10
28742450.51,wasteful,28338505.93,23597727.28,5748490.102,4
36250078.58,wasteful,33819154.08,21609648.9,7250015.716,3
30933183.94,wasteful,29427100.69,11766420.92,6186636.788,2
28866076.61,frugal,10164540.98,32016696.87,5773215.322,6
23687667.29,frugal,7373968.059,29089243.47,4737533.458,6
34293031.36,moderate,17296451.75,23954439.99,6858606.272,3
1021982.03,wasteful,957204.9375,29704945.39,204396.406,145
24084505.59,moderate,12793926.03,33181968.59,4816901.118,7
36301013.21,wasteful,29494051.55,25625217.66,7260202.642,4
26905369.18,frugal,8601138.253,16284074.01,5381073.836,3
20476111.74,frugal,7245177.428,12087592.93,4095222.348,3
7184134.66,frugal,2181898.018,30715432.45,1436826.932,21
31371187.85,wasteful,25226760.96,25973706.94,6274237.57,4
7096106.04,frugal,2630445.169,15553719.56,1419221.208,11
37392798.38,wasteful,37169650.03,39875660.3,7478559.676,5
29554167.62,moderate,16813298.65,32066152.66,5910833.524,5
29258731.42,moderate,15328378.57,30431758.24,5851746.284,5
19865799.82,frugal,7126287.048,18618686.6,3973159.964,5
26848424.64,moderate,16325634.96,13245381.09,5369684.928,2
20083493.53,wasteful,16157356.58,7621164.6,4016698.706,2
23025023.89,moderate,15796979.91,27581916.42,4605004.778,6
27678672.92,frugal,10368766.95,35190871.04,5535734.584,6
14666821.47,frugal,4527853.626,36541165.99,2933364.294,12
36502143.21,moderate,21114885.19,39874332.88,7300428.642,5
7049482.58,frugal,2467198.078,3031169.39,1409896.516,2
3758790.32,frugal,1365568.7,29888750.4,751758.064,40
1422086.64,frugal,548821.5834,23052924.84,284417.328,81
8243791.09,wasteful,6813186.88,15697612.29,1648758.218,10
14637257.1,moderate,8683516.94,39191203.92,2927451.42,13
9533139.2,frugal,3344433.678,7537385.16,1906627.84,4
26439452.26,moderate,18493962.96,25168324.89,5287890.452,5
33960108.71,moderate,22332943.98,10906296.79,6792021.742,2
7795800.9,wasteful,6811954.331,16377296.41,1559160.18,11
19281898.82,wasteful,18934438.89,33932301.64,3856379.764,9
19094774.14,frugal,6821790.124,37555192.72,3818954.828,10
18144823.62,moderate,9934817.552,36275347.26,3628964.724,10
27823241.19,frugal,9654819.02,5972802.71,5564648.238,1
21704542.26,frugal,7356737.564,14345850.54,4340908.452,3
3730872.26,frugal,1403856.066,21726444.61,746174.452,29
19692803.81,moderate,12691619.02,27549919.08,3938560.762,7
23005027.56,moderate,16016136.57,34661462.62,4601005.512,8
8530490.03,moderate,4703426.772,33318921.56,1706098.006,20
30480846.01,frugal,9353094.435,26371393.3,6096169.202,4
29442426.16,frugal,10559343.09,35079120.79,5888485.232,6
28365003.42,frugal,11216984.13,21456448.98,5673000.684,4
30217271.3,wasteful,29215065.61,5403344.79,6043454.26,1
13645330.6,moderate,7622226.264,12215432.16,2729066.12,4
6527355.7,wasteful,5765429.654,33255003.99,1305471.14,25
36633009.95,moderate,22379568.53,6589367.89,7326601.99,1
14358099.43,frugal,5169982.326,19506472.34,2871619.886,7
6459024.65,wasteful,6158316.616,4062324.09,1291804.93,3
35030397.21,frugal,11201445.25,13538536.37,7006079.442,2
22788098.4,wasteful,21690340.35,29316094.87,4557619.68,6
33687531.61,wasteful,27341295.93,29113618.82,6737506.322,4
31374993.44,moderate,20214458.43,13943404.34,6274998.688,2
28150338.66,wasteful,26587141.24,3407351.74,5630067.732,1
6825374.77,moderate,4249939.817,20173490.45,1365074.954,15
8734926.16,frugal,3322496.4,8052888.47,1746985.232,5
13203391.92,moderate,8574474.389,5200437.84,2640678.384,2
2788098.83,frugal,1062442.037,31451891.9,557619.766,56
18499346.13,moderate,10352367.71,36674250.68,3699869.226,10
11656129.73,moderate,6209917.648,9064247.42,2331225.946,4
30403591.43,moderate,17481340.68,19595250.71,6080718.286,3
7947829.74,moderate,5101263.792,5806202.78,1589565.948,4
3381496.85,frugal,1099186.932,26388329.93,676299.37,39
35925028.87,frugal,12641071.55,21431109.36,7185005.774,3
14847921.55,wasteful,12509458,27594084.56,2969584.31,9
6338289.66,wasteful,5656014.459,17324481.33,1267657.932,14
10381363.55,frugal,4027201.705,32098678.8,2076272.71,15
23294582.04,frugal,8790012.206,28000472.85,4658916.408,6
33951731.26,frugal,11291774.63,17971813.2,6790346.252,3
26812327.83,wasteful,26229374,20809111.83,5362465.566,4
37123933.04,frugal,13645261.92,16149611.44,7424786.608,2
31131415.52,moderate,19849586.86,7907826.04,6226283.104,1
6547394.2,moderate,3876657.534,31167885.1,1309478.84,24
19540678.6,wasteful,18807548.5,19345976.11,3908135.72,5
2555825.92,wasteful,2325003.202,20154865.51,511165.184,39
18180392.04,frugal,5824206.157,7990923.43,3636078.408,2
25257045.55,wasteful,22796049.9,14824399.27,5051409.11,3
15196618.5,moderate,8891975.559,9937402.79,3039323.7,3
21699724.12,moderate,12723752.92,17542337.57,4339944.824,4
4008324.96,frugal,1221999.646,13863673.79,801664.992,17
24699100.31,wasteful,20770849.66,29040626.22,4939820.062,6
27555173.17,frugal,8468162.892,14323309.19,5511034.634,3
37032189.76,wasteful,33027925.41,6797869.46,7406437.952,1
19426249.04,wasteful,16984514.3,29982011.41,3885249.808,8
8979996.03,wasteful,7780940.561,26260837.63,1795999.206,15
14526156.34,wasteful,13473785.73,34575765.15,2905231.268,12
16311844.32,wasteful,15008144.88,14592194.58,3262368.864,4
5394442,moderate,2890337.926,29514450.5,1078888.4,27
30716836.15,moderate,20249668.07,27135959.36,6143367.23,4
7403086.94,wasteful,7279717.56,35764382.91,1480617.388,24
21635438.96,wasteful,18760930.5,29816321.97,4327087.792,7
8922781.84,wasteful,7921210.871,25020826.21,1784556.368,14
6964391.2,wasteful,5812511.37,26540183.65,1392878.24,19
9094078.71,wasteful,8532103.548,31928335.02,1818815.742,18
27570536.73,moderate,18946337.38,28246707.62,5514107.346,5
14699882.68,moderate,8303442.636,28043810.29,2939976.536,10
27237017.01,frugal,10430289.86,3749748.79,5447403.402,1
4353033.81,frugal,1567011.247,32711980.12,870606.762,38
2094058.34,moderate,1124860.854,14645274.42,418811.668,35
33709510.57,moderate,20725996.85,35890889.47,6741902.114,5
26170603.45,moderate,15789648.31,23812029.49,5234120.69,5
1616490.82,frugal,535745.3287,38422360,323298.164,119
33728806.21,wasteful,29124786.42,26111356.76,6745761.242,4
1023052.32,wasteful,980883.412,4479207,204610.464,22
22712678.74,wasteful,20435910.78,31618044.09,4542535.748,7
2720585.75,wasteful,2344359.591,7326761.86,544117.15,13
15131374.78,wasteful,13828842.64,19576744.36,3026274.956,6
6374488.58,wasteful,5707009.307,3152692.18,1274897.716,2
18226713.26,wasteful,16117443.25,27909544.51,3645342.652,8
9195776.95,frugal,2920495.359,22171757.36,1839155.39,12
5258846.89,wasteful,4946830.829,12392773.08,1051769.378,12
12450329.52,wasteful,11361516.95,15248141.25,2490065.904,6
1393710.23,moderate,799861.7705,7890096.22,278742.046,28
3794326.3,wasteful,3157279.252,19466441.99,758865.26,26
15993111.57,wasteful,15684131.14,25942950.94,3198622.314,8
1792023.23,moderate,1130774.946,16383666.76,358404.646,46
34322425.08,wasteful,27539262.67,11418007.37,6864485.016,2
1932101.6,moderate,1277432.29,30219723.93,386420.32,78
19745633.41,frugal,7876678.864,13023584.46,3949126.682,3
24467341.08,wasteful,23252535.66,19857848.5,4893468.216,4
17584575.29,moderate,10615267.29,26077306,3516915.058,7
6075002.33,moderate,3138664.426,26641353.05,1215000.466,22
31228745.67,wasteful,28328454.42,24458300.88,6245749.134,4
12359379.25,frugal,4236771.715,22076912.85,2471875.85,9
12811188.24,frugal,4377337.868,7625129.15,2562237.648,3
33918234.72,moderate,17353770.53,34185214.66,6783646.944,5
36218697.64,moderate,22989313.62,38074501.73,7243739.528,5
24004320.9,wasteful,23918744.9,21343380.06,4800864.18,4
18795249.32,moderate,11000563.75,10574279.72,3759049.864,3
22109797.81,frugal,7925512.826,34009614.76,4421959.562,8
22830059.04,moderate,13537591.08,10735291.75,4566011.808,2
29589517.53,moderate,15075753.74,12606655.23,5917903.506,2
15800887.97,moderate,9372046.354,25644855.45,3160177.594,8
24675789.59,frugal,7818318.715,39609607.73,4935157.918,8
3308834.28,frugal,1125561.018,18461122.08,661766.856,28
5990275.98,frugal,1991447.161,25008881.12,1198055.196,21
34668185.56,wasteful,29345309.92,21555122.22,6933637.112,3
14726734.36,frugal,5163579.442,19198899.13,2945346.872,7
1336003.58,frugal,532611.0063,17080011.82,267200.716,64
27207654.72,wasteful,22888029.81,4960506.23,5441530.944,1
20051990.06,wasteful,17255792.78,34296970.56,4010398.012,9
27872166.65,moderate,17775618.8,8811291.31,5574433.33,2
30616535.32,frugal,9451352.928,19153659.6,6123307.064,3
28396030.51,frugal,9552172.647,35128676.95,5679206.102,6
20056056.44,wasteful,17485927.07,5670668.37,4011211.288,1
5641351.95,frugal,1859217.966,15226366.18,1128270.39,13
14862828.34,moderate,10372106.57,16825964.88,2972565.668,6
32766841.38,frugal,12255693.9,36254302.3,6553368.276,6
10680962.92,frugal,3772458.099,37273325.25,2136192.584,17
29694459.37,frugal,11268694.95,13729488.96,5938891.874,2
9489771.92,moderate,6203764.358,10577870.85,1897954.384,6
6730343.8,frugal,2210041.446,8832194.15,1346068.76,7
37428824.13,moderate,23009449.59,7282049.47,7485764.826,1
36951543.09,frugal,13746855.59,10163946.15,7390308.618,1
9021243.55,wasteful,8868541.07,16361933.95,1804248.71,9
15972298.45,wasteful,15621439.39,35401533.7,3194459.69,11
14622942.44,frugal,4489697.364,24103235.24,2924588.488,8
20098645.03,moderate,13581506.66,31005936.84,4019729.006,8
26681720.52,moderate,16601407.61,27278604.36,5336344.104,5
4319379.37,wasteful,3702482.233,39198360.5,863875.874,45
29136970.53,wasteful,23684368.39,35415229.67,5827394.106,6
15262084.23,frugal,4732708.338,12932734.11,3052416.846,4
11173161,frugal,3652302.459,5404911.27,2234632.2,2
15996569.33,frugal,5012854.932,29690205.58,3199313.866,9
11953535.95,wasteful,9820910.245,26192275.38,2390707.19,11
9060323.44,moderate,5576415.591,12861042.54,1812064.688,7
4782482.32,moderate,2753716.029,18645317.85,956496.464,19
8576234.09,moderate,5871882.552,9809988.03,1715246.818,6
12131934.57,wasteful,10720507.25,7830428.81,2426386.914,3
24480191.46,moderate,13946885.98,15166739.52,4896038.292,3
17551362.1,frugal,5791249.649,27733483,3510272.42,8
36481402.05,moderate,24300870.53,33323081.83,7296280.41,5
12764237.11,wasteful,11117001.38,28653919.2,2552847.422,11
7365952.46,frugal,2913514.593,17276229.98,1473190.492,12
31800688.83,frugal,10503498.42,38886728.91,6360137.766,6
5775867.07,wasteful,5208438.493,15347077.86,1155173.414,13
6931088.85,wasteful,5574498.89,8865206.45,1386217.77,6
2882201.05,moderate,1508876.375,17105863.18,576440.21,30
